Title,URL,VisitCount,LastVisitTime
ncert in paksitan - Google Search,https://www.google.com/search?q=%0D%0Ancert+in+paksitan&sca_esv=68febc7328623115&sxsrf=ADLYWIKSRtibQSVPHPkXGe7edRjg5pBDDQ%3A1725174646882&ei=dhPUZpzHNeyHxc8Py7SFoAI&ved=0ahUKEwic2oKwmKGIAxXsQ_EDHUtaASQQ4dUDCBA&uact=5&oq=%0D%0Ancert+in+paksitan&gs_lp=Egxnd3Mtd2l6LXNlcnAiEgpuY2VydCBpbiBwYWtzaXRhbjIKEAAYsAMY1gQYRzIKEAAYsAMY1gQYRzIKEAAYsAMY1gQYRzIKEAAYsAMY1gQYRzIKEAAYsAMY1gQYRzIKEAAYsAMY1gQYRzIKEAAYsAMY1gQYRzIKEAAYsAMY1gQYRzINEAAYgAQYsAMYQxiKBTINEAAYgAQYsAMYQxiKBUicCVDjBljjBnABeAGQAQCYAQCgAQCqAQC4AQPIAQD4AQL4AQGYAgGgAgqYAwCIBgGQBgqSBwExoAcA&sclient=gws-wiz-serp,3,2024-09-01T13:40:01+05:00
INSSIST | Assistant for Instagram,chrome-extension://bcocdbombenodlegijagbhdjbifpiijp/inssist.html#instagram.com/p/C_ANvR5Nzba/,3,2024-08-23T15:18:44+05:00
Web Programming Assignment | PDF,https://www.slideshare.net/Vijaymohire/web-programming-assignment,3,2024-09-02T07:14:35+05:00
LinkedIn,https://www.linkedin.com/home/?originalSubdomain=pk,3,2024-08-23T15:19:24+05:00
National Information Technology Board,https://www.nitb.gov.pk/Detail/MTMzNWYwMWItM2MxNy00Mjg2LTg4OTgtN2U3MTczZWNjNjgw,3,2024-09-08T07:38:55+05:00
(29) LinkedIn,https://www.linkedin.com/company/air-university-cyber-security-society/,3,2024-08-23T15:20:03+05:00
prefetch file test download - Google Search,https://www.google.com/search?q=prefetch+file+test+download&sca_esv=de2111f507d80062&sxsrf=ADLYWII0mB0lZBjV5VHwsBPF2QL1EvEoqw%3A1724632281055&ei=2czLZtSKA6uIxc8P5Pro6Ao&oq=Prefetch+file+test+&gs_lp=Egxnd3Mtd2l6LXNlcnAiE1ByZWZldGNoIGZpbGUgdGVzdCAqAggBMgUQIRigATIFECEYoAEyBRAhGKABMgUQIRigATIFECEYoAFIoxtQsgNYygtwAXgBkAEAmAGcAqABngyqAQMyLTa4AQHIAQD4AQGYAgegAroMwgIKEAAYsAMY1gQYR8ICCxAAGIAEGJECGIoFwgIFEAAYgATCAgYQABgWGB7CAgsQABiABBiGAxiKBcICCBAAGIAEGKIEmAMAiAYBkAYIkgcFMS4wLjagB5AY&sclient=gws-wiz-serp,3,2024-08-26T00:31:29+05:00
Get-ZimmermanTools/Signing.txt at master · EricZimmerman/Get-ZimmermanTools · GitHub,https://github.com/EricZimmerman/Get-ZimmermanTools/blob/master/Signing.txt,3,2024-08-26T00:30:27+05:00
Get-ZimmermanTools/Get-ZimmermanTools.ps1 at master · EricZimmerman/Get-ZimmermanTools · GitHub,https://github.com/EricZimmerman/Get-ZimmermanTools/blob/master/Get-ZimmermanTools.ps1,3,2024-08-26T00:30:22+05:00
Netflix,https://www.netflix.com/search?q=scream,3,2024-08-18T06:35:23+05:00
Photo in Cyberspace Legion - Google Photos,https://photos.google.com/share/AF1QipMxXbQPJYu8YhsAd1qM1X_xCC7varbaj2iC9jT1LvtuRvSTJfdngGJQx40vS3-LAQ/photo/AF1QipN1R8Si_Nx7WLHiFGzihnvWwAv3q4gH-YAy_1r9,3,2024-08-26T18:56:55+05:00
INSSIST | Assistant for Instagram,chrome-extension://bcocdbombenodlegijagbhdjbifpiijp/inssist.html#instagram.com/accounts/settings/?entrypoint=profile,3,2024-09-30T06:25:41+05:00
meta-front-end-developer-professional-certificate/C2-Programming-with-Javascript at main · greyhatguy007/meta-front-end-developer-professional-certificate · GitHub,https://github.com/greyhatguy007/meta-front-end-developer-professional-certificate/tree/main/C2-Programming-with-Javascript,3,2024-09-02T07:22:48+05:00
meta-front-end-developer-professional-certificate/C2-Programming-with-Javascript/week5/w5a1 at main · greyhatguy007/meta-front-end-developer-professional-certificate · GitHub,https://github.com/greyhatguy007/meta-front-end-developer-professional-certificate/tree/main/C2-Programming-with-Javascript/week5/w5a1,3,2024-09-02T07:23:01+05:00
Photo - Google Photos,https://photos.google.com/search/_cAF1QipMPqeV661I~utjVnV4TGMEPEj0O6UnOwaOk_Haseeb/photo/AF1QipONrHIqMyLE14jzYhHRgtMVtkG3Jn16Fy_XGZIg,3,2024-08-21T05:45:00+05:00
Attendance for Github Workshop,https://docs.google.com/forms/u/0/d/e/1FAIpQLScbmgboX5NpqC5Ui78NTKGgYgv0fbVG0HYUbkZ5EUwQTR98nw/formResponse,3,2024-08-25T15:41:43+05:00
ChatGPT,https://chatgpt.com/?model=gpt-4o-mini,3,2024-09-27T14:24:02+05:00
GDSC Dashboard [23-24] - Google Sheets,https://docs.google.com/spreadsheets/d/1AqJX-zqp2VfuDxU2IRmE9rHrLyRD0a0nC-XKw88jagI/edit?gid=0#gid=0,3,2024-09-29T12:57:49+05:00
Photo - Google Photos,https://photos.google.com/search/_cAF1QipMPqeV661I~utjVnV4TGMEPEj0O6UnOwaOk_Haseeb/photo/AF1QipOLeIOR4I0bp3VholLFrc6F1cl7FBjRbKeGl5fw,3,2024-08-21T05:42:09+05:00
Web-Development-Assignment-1/assign1/index.php at master · JackWFinlay/Web-Development-Assignment-1 · GitHub,https://github.com/JackWFinlay/Web-Development-Assignment-1/blob/master/assign1/index.php,3,2024-09-02T07:31:38+05:00
ChatGPT,https://chatgpt.com/g/g-n7Rs0IK86-grimoire,3,2024-09-05T18:57:19+05:00
heic to jpg - Google Search,https://www.google.com/search?q=+heic+to+jpg&sca_esv=3005c82b4bca0edd&sca_upv=1&sxsrf=ADLYWIKrI3Njo0Vm99NTJhXszbPHcirNOg%3A1727611952136&ei=MET5Zsr8B5CQxc8PwojjyQM&ved=0ahUKEwjK1N2FkOiIAxUQSPEDHULEODkQ4dUDCA8&uact=5&oq=+heic+to+jpg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDCBoZWljIHRvIGpwZ0jOAVAAWABwAHgAkAEAmAEAoAEAqgEAuAEDyAEA-AEBmAIAoAIAmAMAkgcAoAcA&sclient=gws-wiz-serp,3,2024-09-29T12:13:09+05:00
INSSIST | Assistant for Instagram,chrome-extension://bcocdbombenodlegijagbhdjbifpiijp/inssist.html#instagram.com/p/C1g5cvHN-eT/?img_index=2,3,2024-08-26T19:07:55+05:00
Image Compressor - Compress Images Online in High Quality,https://imageresizer.com/image-compressor,3,2024-08-21T05:37:20+05:00
compress image - Google Search,https://www.google.com/search?q=compress+image&oq=compre&gs_lcrp=EgZjaHJvbWUqEggCEAAYQxiDARixAxiABBiKBTIGCAAQRRg5MgwIARAAGEMYgAQYigUyEggCEAAYQxiDARixAxiABBiKBTISCAMQABhDGIMBGLEDGIAEGIoFMhIIBBAAGEMYgwEYsQMYgAQYigUyEggFEAAYQxiDARixAxiABBiKBTINCAYQABiDARixAxiABDINCAcQABiDARixAxiABDIKCAgQABixAxiABDIKCAkQABixAxiABNIBCDI4NDFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,3,2024-08-21T05:37:15+05:00
QuillBot: Your complete writing solution,https://quillbot.com/,3,2024-09-28T13:12:38+05:00
INSSIST | Assistant for Instagram,chrome-extension://bcocdbombenodlegijagbhdjbifpiijp/inssist.html#instagram.com/gdscfastisb/,3,2024-09-28T10:36:09+05:00
Photo - Google Photos,https://photos.google.com/search/_cAF1QipMPqeV661I~utjVnV4TGMEPEj0O6UnOwaOk_Haseeb/photo/AF1QipNJX27MD7SMTqYrZvflZbRgWWY4gS89gvqgnNM6,3,2024-08-21T05:36:55+05:00
Filmbox+,https://www.filmbox.com/int/channels,3,2024-09-08T11:58:23+05:00
Photos - Google Photos,https://photos.google.com/,3,2024-08-21T05:36:01+05:00
TEDxNUST (@tedxnust) • Instagram photos and videos,https://www.instagram.com/p/CpS-UXMrvq9/,3,2024-08-24T17:23:08+05:00
TEDxNUST (@tedxnust) • Instagram photos and videos,https://www.instagram.com/p/CpS-WYjreqU/,3,2024-08-24T17:23:07+05:00
(29) CyberSpace Legion | LinkedIn,https://www.linkedin.com/in/cyberspace-legion/overlay/create-post/,3,2024-08-23T16:17:45+05:00
Steam database - Overview - Firebase console,https://console.firebase.google.com/u/0/project/steam-database-73fa5/overview,3,2024-08-21T04:36:14+05:00
Google One Benefits,https://one.google.com/benefits?hl=en&g1_landing_page=0,3,2024-09-28T11:24:11+05:00
TEDxNUST (@tedxnust) • Instagram photos and videos,https://www.instagram.com/p/CpS-YqXrHq8/,3,2024-08-24T17:22:49+05:00
winhex down - Google Search,https://www.google.com/search?q=winhex+down&oq=winhex+down&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIICAQQABgWGB4yCAgFEAAYFhgeMggIBhAAGBYYHjIICAcQABgWGB4yCAgIEAAYFhgeMggICRAAGBYYHtIBCDI4MTNqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,3,2024-10-20T18:14:21+05:00
https://gemini.google.com/app/1aafacf7d73c7596,https://gemini.google.com/app/1aafacf7d73c7596,3,2024-08-28T15:42:45+05:00
About Me - Acting CV,file:///C:/Users/MUNIB/Downloads/assignment/22i-1635_D/about.html,3,2024-09-10T17:57:19+05:00
My Network - Grow | LinkedIn,https://www.linkedin.com/mynetwork/grow/,3,2024-08-23T16:29:33+05:00
Webpage to DOCX - Chrome Web Store,https://chromewebstore.google.com/detail/webpage-to-docx/lgnilmnjhjckgcgbljmemfmblpjmjfjn?pli=1,3,2024-09-02T10:19:01+05:00
Sign in to your account,https://word.cloud.microsoft/signin?wdOrigin=MARKETING.WORD.SIGNIN,3,2024-09-02T10:31:32+05:00
(1) LinkedIn,https://www.linkedin.com/analytics/post-summary/urn:li:activity:7232783949062688768/,3,2024-08-23T16:53:52+05:00
Meet,https://meet.google.com/wev-svnj-kjz,3,2024-10-14T14:15:48+05:00
(1) Notifications | LinkedIn,https://www.linkedin.com/feed/update/urn:li:activity:7232783949062688768/,3,2024-08-23T18:42:29+05:00
Login - ChatGPT,https://auth.openai.com/authorize?client_id=TdJIcbe16WoTHtN95nyywh5E4yOo6ItG&scope=openid+email+profile+offline_access+model.request+model.read+organization.read+organization.write&response_type=code&redirect_uri=https%3A%2F%2Fchatgpt.com%2Fapi%2Fauth%2Fcallback%2Flogin-web&audience=https%3A%2F%2Fapi.openai.com%2Fv1&device_id=5d55e9af-9f3f-4b48-a775-5c71adb488f4&prompt=login&ext-statsig-tier=production&ext-oai-did=5d55e9af-9f3f-4b48-a775-5c71adb488f4&flow=control&state=pFNid2Y57hzgYOSbgivwgjvitKh72Gumq_qSD3fo7D0&code_challenge=qlZ4BDfKphJmDM5WM4WsDO8gI5G8QX-e9rVg5XjhDcA&code_challenge_method=S256,2,2024-09-20T15:48:30+05:00
Meet,https://meet.google.com/sgo-bzuj-kqe,2,2024-10-14T08:14:59+05:00
nws meaning in chat - Google Search,https://www.google.com/search?q=nws+meaning+in+chat&oq=nws+m&gs_lcrp=EgZjaHJvbWUqBwgBEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBggCEEUYOTIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDINCAgQLhivARjHARiABDIHCAkQABiABNIBCDMxNjJqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,2024-08-23T16:33:28+05:00
(1) Post | Feed | LinkedIn,https://www.linkedin.com/feed/update/urn:li:activity:7232783949062688768/?commentUrn=urn%3Ali%3Acomment%3A(ugcPost%3A7232783948349648896%2C7232821759937249280)&dashCommentUrn=urn%3Ali%3Afsd_comment%3A(7232821759937249280%2Curn%3Ali%3AugcPost%3A7232783948349648896),2,2024-08-24T09:40:22+05:00
Gmail,https://accounts.google.com/v3/signin/speedbump/passkeyenrollment?TL=APps6eYYxl0HPoux4kiFa5BqRSH0CpHAnyrm1v_fkvemHDlQQPNh6Txsp1mLaHLW&checkConnection=youtube%3A359&checkedDomains=youtube&continue=https%3A%2F%2Fmail.google.com%2Fmail&ddm=0&dsh=S1866102494%3A1727520435105399&ec=GAlAFw&flowEntry=AccountChooser&flowName=GlifWebSignIn&pstMsg=1&service=mail&hl=en,2,2024-09-28T10:52:38+05:00
Meet,https://meet.google.com/nyf-ysmo-yvg?ijlm=1724493297959&hs=187&adhoc=1,2,2024-08-24T09:54:59+05:00
Meet - nyf-ysmo-yvg,https://meet.google.com/nyf-ysmo-yvg,2,2024-08-24T09:55:01+05:00
instagram carousel - Google Search,https://www.google.com/search?q=instagram+carousel&oq=instagram+coura&gs_lcrp=EgZjaHJvbWUqCQgBEAAYChiABDIGCAAQRRg5MgkIARAAGAoYgAQyCQgCEAAYChiABDIJCAMQABgKGIAEMgkIBBAAGAoYgAQyCQgFEAAYChiABDIJCAYQABgKGIAEMgkIBxAAGAoYgAQyCQgIEAAYChiABDIJCAkQABgKGIAE0gEJMTA2NTZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,2024-08-24T16:47:25+05:00
Gmail,https://accounts.google.com/v3/signin/identifier?checkedDomains=youtube&continue=https%3A%2F%2Fmail.google.com%2Fmail&ddm=0&dsh=S1866102494%3A1727520435105399&ec=GAlAFw&flowEntry=AccountChooser&flowName=GlifWebSignIn&hl=en&pstMsg=1&service=mail&authuser=0,2,2024-09-28T10:51:17+05:00
Gmail,https://accounts.google.com/accountchooser?checkedDomains=youtube&continue=https%3A%2F%2Fmail.google.com%2Fmail&ddm=0&dsh=S1866102494%3A1727520435105399&ec=GAlAFw&flowEntry=AddSession&flowName=GlifWebSignIn&hl=en&pstMsg=1&service=mail&authuser=0,2,2024-09-28T10:51:13+05:00
how to make shared folder link in photos with request access - Google Search,https://www.google.com/search?q=how+to+make+shared+folder+link+in+photos+with+request+access&oq=how+to+make+shared+folder+link+in+photos+with+request+access&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRigATIHCAMQIRigATIHCAQQIRigATIHCAUQIRigATIHCAYQIRiPAjIHCAcQIRiPAtIBCTE5ODUxajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,2024-09-28T11:22:03+05:00
Meet,https://meet.google.com/jgs-dezi-iaw?ijlm=1724519246467&hs=187&adhoc=1,2,2024-08-24T17:07:28+05:00
Meet - jgs-dezi-iaw,https://meet.google.com/jgs-dezi-iaw,2,2024-08-24T17:07:30+05:00
(3) Inbox • Chats,https://www.instagram.com/direct/inbox/,2,2024-08-24T17:07:40+05:00
google one - Google Search,https://www.google.com/search?q=google+one&oq=google+one&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIQCAEQABiRAhixAxiABBiKBTINCAIQABiRAhiABBiKBTIVCAMQLhgKGIMBGMcBGLEDGNEDGIAEMg8IBBAAGAoYgwEYsQMYgAQyDwgFEAAYChiDARixAxiABDIPCAYQABgKGIMBGLEDGIAEMgYIBxBFGDzSAQgzMDM3ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,2024-09-28T11:23:56+05:00
Plans & Pricing to Upgrade Your Cloud Storage - Google One,https://one.google.com/about/plans?hl=en,2,2024-09-28T11:24:03+05:00
Cyberspace Legion - Google Photos,https://photos.google.com/share/AF1QipMxXbQPJYu8YhsAd1qM1X_xCC7varbaj2iC9jT1LvtuRvSTJfdngGJQx40vS3-LAQ?key=d2FxaUJuQlJmdVMtbzBwRTVjS3B5NnhaS2pzVFRB&obfsgid=117264972953069808048&email=saolegendsteam@gmail.com&pli=1,2,2024-09-28T10:49:10+05:00
Search results - saolegendsteam@gmail.com - Gmail,https://mail.google.com/mail/u/0/#search/csl+photos,2,2024-09-28T10:48:51+05:00
Google One,https://one.google.com/home?g1_landing_page=0&hl=en,2,2024-09-28T11:24:06+05:00
Google One,https://one.google.com/home?hl=en&g1_landing_page=0,2,2024-09-28T11:24:22+05:00
(29) Ibrahim Iqbal | LinkedIn,https://www.linkedin.com/in/ibrahim-iqbal-29389429b/?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,2,2024-08-23T15:39:27+05:00
TEDxNUST (@tedxnust) • Instagram photos and videos,https://www.instagram.com/p/CpS-No_LJlX/,2,2024-08-24T17:23:10+05:00
TEDxNUST (@tedxnust) • Instagram photos and videos,https://www.instagram.com/p/CpS-dsYrbpG/,2,2024-08-24T17:23:14+05:00
Search results - saolegendsteam@gmail.com - Gmail,https://mail.google.com/mail/u/0/#search/photos,2,2024-09-28T10:48:10+05:00
Gmail,https://accounts.google.com/v3/signin/challenge/pwd?TL=APps6eZQasECDOeF6zRD2bjZeiO4GfQ8Ar9lz3-xvp5x3vR4knxXLVCM6HMQcHYC&checkConnection=youtube%3A943&checkedDomains=youtube&cid=2&continue=https%3A%2F%2Fmail.google.com%2Fmail&ddm=0&dsh=S1866102494%3A1727520435105399&ec=GAlAFw&flowEntry=AddSession&flowName=GlifWebSignIn&hl=en&pstMsg=1&service=mail&authuser=0,2,2024-09-28T10:47:30+05:00
Gmail,https://accounts.google.com/v3/signin/identifier?authuser=0&continue=https%3A%2F%2Fmail.google.com%2Fmail&ec=GAlAFw&hl=en&service=mail&flowName=GlifWebSignIn&flowEntry=AddSession&dsh=S1866102494%3A1727520435105399&ddm=0,2,2024-09-28T10:47:16+05:00
how to make shared folder link in google photos with request access - Google Search,https://www.google.com/search?q=how+to+make+shared+folder+link+in+google+photos+with+request+access&sca_esv=2ad3f647f79193a3&sca_upv=1&sxsrf=ADLYWIKpN2Vr8oWiHUZI3KMoWfG8oJGaoQ%3A1727522522870&ei=2ub3ZpXHNOeO9u8Ppouy-A0&ved=0ahUKEwiVnMTywuWIAxVnh_0HHaaFDN8Q4dUDCA8&uact=5&oq=how+to+make+shared+folder+link+in+google+photos+with+request+access&gs_lp=Egxnd3Mtd2l6LXNlcnAiQ2hvdyB0byBtYWtlIHNoYXJlZCBmb2xkZXIgbGluayBpbiBnb29nbGUgcGhvdG9zIHdpdGggcmVxdWVzdCBhY2Nlc3NIwhRQlAtYtRJwAXgBkAEAmAGVAqABqg6qAQMyLTe4AQPIAQD4AQGYAgGgAg3CAgoQABiwAxjWBBhHmAMAiAYBkAYIkgcBMaAHvRI&sclient=gws-wiz-serp,2,2024-09-28T11:26:01+05:00
gmeinie - Google Search,https://www.google.com/search?q=gmeinie&oq=gmeinie&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBBzk2OWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,2024-09-28T13:11:50+05:00
quillbot - Google Search,https://www.google.com/search?q=quillbot&oq=quil&gs_lcrp=EgZjaHJvbWUqEggAEAAYQxiDARixAxiABBiKBTISCAAQABhDGIMBGLEDGIAEGIoFMhIIARAAGEMYgwEYsQMYgAQYigUyEggCEAAYQxiDARixAxiABBiKBTISCAMQABhDGIMBGLEDGIAEGIoFMgoIBBAuGLEDGIAEMgYIBRBFGDkyBwgGEAAYgAQyBwgHEAAYgAQyDQgIEAAYgwEYsQMYgAQyCggJEAAYsQMYgATSAQgxMDE5ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,2024-09-28T13:12:35+05:00
INSSIST | Assistant for Instagram,chrome-extension://bcocdbombenodlegijagbhdjbifpiijp/inssist.html#instagram.com/cyberspace_legion/feed/,2,2024-08-23T15:37:51+05:00
INSSIST | Assistant for Instagram,chrome-extension://bcocdbombenodlegijagbhdjbifpiijp/inssist.html#instagram.com/notifications/,2,2024-08-25T09:50:12+05:00
How to convert HEIC to PDF in 2 steps for easier sharing | Adobe Acrobat,https://www.adobe.com/acrobat/hub/convert-heic-to-pdf-for-easy-sharing.html,2,2024-09-29T12:12:44+05:00
GDGC - FAST Islamabad (2024-2025): Department Leads Recruitment,https://docs.google.com/forms/u/0/d/e/1FAIpQLScdXpdYmNr3sTd6DdMTl8cul6LQ1tQry48q7qidfqMoaeQmdw/viewform?usp=send_form&pli=1,2,2024-09-29T12:17:31+05:00
ChatGPT - Professional LinkedIn Post Writer,https://chatgpt.com/g/g-wzCQWPdaA-professional-linkedin-post-writer,2,2024-08-23T15:24:42+05:00
Meet,https://meet.google.com/akd-grbb-ddr?ijlm=1724582241232&hs=187&adhoc=1,2,2024-08-25T10:37:22+05:00
Meet - akd-grbb-ddr,https://meet.google.com/akd-grbb-ddr,2,2024-08-25T10:37:24+05:00
GDSC Dashboard [23-24] - Google Sheets,https://docs.google.com/spreadsheets/d/1AqJX-zqp2VfuDxU2IRmE9rHrLyRD0a0nC-XKw88jagI/edit?usp=sharing,2,2024-09-29T12:57:47+05:00
ChatGPT - code: python java c html sql javascript react web+,https://chatgpt.com/g/g-cksUvVWar-code-python-java-c-html-sql-javascript-react-web,2,2024-08-25T11:03:59+05:00
code: python java c html sql javascript react web+ - Quiz Questions HTML CSS,https://chatgpt.com/g/g-cksUvVWar-code-python-java-c-html-sql-javascript-react-web/c/9aa9e37f-901a-4154-80ce-ae917effb923,2,2024-08-25T11:05:26+05:00
ChatGPT,https://chatgpt.com/auth/logout,2,2024-09-27T14:52:15+05:00
ChatGPT - Code Copilot,https://chatgpt.com/g/g-2DQzU5UZl-code-copilot,2,2024-09-27T14:51:49+05:00
Join conversation,https://teams.microsoft.com/dl/launcher/launcher.html?url=%2F_%23%2Fl%2Fmeetup-join%2F19%3Ameeting_NTY4YTI5ZjUtOTYyNy00ODcxLWE4YWYtNGU3ZWY5ODA2MTcy%40thread.v2%2F0%3Fcontext%3D%257b%2522Tid%2522%253a%252284c31ca0-ac3b-4eae-ad11-519d80233e6f%2522%252c%2522Oid%2522%253a%252233a4e5e4-4466-4641-9707-b6d7b8b4e113%2522%257d%26anon%3Dtrue&type=meetup-join&deeplinkId=6a0840d8-c34c-44b8-9750-f7a83916a64a&directDl=true&msLaunch=true&enableMobilePage=true&suppressPrompt=true,2,2024-08-25T15:09:27+05:00
Chat | Microsoft Teams Meeting | Microsoft Teams,https://teams.microsoft.com/v2/?meetingjoin=true#/l/meetup-join/19:meeting_NTY4YTI5ZjUtOTYyNy00ODcxLWE4YWYtNGU3ZWY5ODA2MTcy@thread.v2/0?context=%7b%22Tid%22%3a%2284c31ca0-ac3b-4eae-ad11-519d80233e6f%22%2c%22Oid%22%3a%2233a4e5e4-4466-4641-9707-b6d7b8b4e113%22%7d&anon=true&deeplinkId=507cbb82-70df-4016-94a9-cf197207ecae,2,2024-08-25T15:09:35+05:00
Attendance for Github Workshop,https://docs.google.com/forms/d/e/1FAIpQLScbmgboX5NpqC5Ui78NTKGgYgv0fbVG0HYUbkZ5EUwQTR98nw/viewform?usp=send_form,2,2024-08-25T15:41:20+05:00
Meet,https://meet.google.com/wgi-ibak-ddy?ijlm=1727623646874&hs=187&adhoc=1,2,2024-09-29T15:27:28+05:00
ChatGPT,https://chatgpt.com/?_tm=gizmo_not_found,2,2024-09-27T14:23:53+05:00
Meet - wgi-ibak-ddy,https://meet.google.com/wgi-ibak-ddy,2,2024-09-29T15:27:30+05:00
Meet - ieb-ipns-dzn,https://meet.google.com/ieb-ipns-dzn,2,2024-09-29T16:10:17+05:00
Meet,https://meet.google.com/egk-njat-dfd?ijlm=1727628780330&hs=187&adhoc=1,2,2024-09-29T16:53:01+05:00
Meet - egk-njat-dfd,https://meet.google.com/egk-njat-dfd,2,2024-09-29T16:53:04+05:00
(383) 13. ASA 5505 in Packet Tracer CLI configuration - YouTube,https://www.youtube.com/watch?v=F8hmTnimqns&ab_channel=SystemEngineer,2,2024-09-30T06:35:17+05:00
LinkedIn,https://www.linkedin.com/company/positivetechnologies/?lipi=urn%3Ali%3Apage%3Ad_flagship3_detail_base%3BOiununSMRlC3IYcz3u7V3w%3D%3D,2,2024-08-23T15:20:43+05:00
"Eric Zimmerman's tools, - Google Search",https://www.google.com/search?q=Eric+Zimmerman%27s+tools%2C&oq=Eric+Zimmerman%27s+tools%2C&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBBzI5NGowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,2024-08-26T00:30:51+05:00
MDwiki,https://ericzimmerman.github.io/#!index.md,2,2024-08-26T00:30:54+05:00
Prefetch file - Google Search,https://www.google.com/search?q=Prefetch+file&oq=Prefetch+file+&gs_lcrp=EgZjaHJvbWUyCggAEEUYFhgeGDkyBwgBEAAYgAQyBwgCEAAYgAQyBwgDEAAYgAQyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyBwgHEAAYgAQyCAgIEAAYFhgeMggICRAAGBYYHtIBCDUxODVqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,2024-08-26T00:31:21+05:00
INSSIST | Assistant for Instagram,chrome-extension://bcocdbombenodlegijagbhdjbifpiijp/inssist.html#instagram.com/osaed.jafar/feed/,2,2024-09-30T17:20:43+05:00
Login - ChatGPT,https://auth.openai.com/authorize?client_id=TdJIcbe16WoTHtN95nyywh5E4yOo6ItG&scope=openid%20email%20profile%20offline_access%20model.request%20model.read%20organization.read%20organization.write&response_type=code&redirect_uri=https%3A%2F%2Fchatgpt.com%2Fapi%2Fauth%2Fcallback%2Flogin-web&audience=https%3A%2F%2Fapi.openai.com%2Fv1&device_id=5d55e9af-9f3f-4b48-a775-5c71adb488f4&prompt=login&screen_hint=login&ext-statsig-tier=production&ext-oai-did=5d55e9af-9f3f-4b48-a775-5c71adb488f4&flow=control&state=eHecleTvmAY9irIdxfC0rbMjiDKKSMyF54ATi6k2d8I&code_challenge=gBrNpTjz1Nd7USY5Rwb4FWqQmjQ9tBFrmDgnp75c7RA&code_challenge_method=S256,2,2024-09-30T17:28:28+05:00
ChatGPT,https://chatgpt.com/?model=gpt-4o,2,2024-09-27T09:17:22+05:00
INSSIST | Assistant for Instagram,chrome-extension://bcocdbombenodlegijagbhdjbifpiijp/inssist.html#instagram.com/fastaisociety/,2,2024-09-26T17:57:27+05:00
Meet,https://meet.google.com/gjq-gshx-bpp?ijlm=1727975799156&hs=187&adhoc=1,2,2024-10-03T17:16:40+05:00
codepen.io - Google Search,https://www.google.com/search?q=codepen.io&oq=codepen&gs_lcrp=EgZjaHJvbWUqDQgBEAAYgwEYsQMYgAQyDggAEEUYJxg5GIAEGIoFMg0IARAAGIMBGLEDGIAEMgcIAhAAGIAEMgcIAxAAGIAEMgcIBBAAGIAEMgcIBRAAGIAEMgcIBhAAGIAEMgcIBxAAGIAEMgcICBAAGIAEMgcICRAAGI8C0gEINDE5M2owajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,2024-08-26T17:25:47+05:00
INSSIST | Assistant for Instagram,chrome-extension://bcocdbombenodlegijagbhdjbifpiijp/inssist.html#instagram.com/cmccui/,2,2024-09-26T17:49:51+05:00
Meet,https://meet.google.com/apa-awpr-ezr?ijlm=1728040105218&hs=187&adhoc=1,2,2024-10-04T11:08:26+05:00
watch 2 mmin - Google Search,https://www.google.com/search?q=watch+2+mmin&oq=watch+2+mmin&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIJCAEQABgNGIAEMggIAhAAGA0YHjIMCAMQABgFGAoYDRgeMgoIBBAAGAUYDRgeMgoIBRAAGAUYDRgeMgoIBhAAGAgYDRgeMgoIBxAAGAgYDRgeMgoICBAAGAgYDRgeMgoICRAAGAgYDRge0gEINDQ3MWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,2024-08-26T18:03:21+05:00
